,year,movie,movie_id,certificate,duration,genre,rate,metascore,synopsis,votes,gross,user_reviews,critic_reviews,popularity,awards_wins,awards_nominations
1106,2004,Fascination,tt0305632,R,95,"Drama, Mystery, Romance, Thriller",3.4,13.0,"Only a few weeks after her husband's mysterious death, Maureen returns from a cruise with handsome Brit Oliver Vance in tow. Her son Scott is mortified. He still can't believe that his ...",1288,16066.0,43.0,14.0,-1.0,0,0
1107,2004,Fat Albert,tt0396592,PG,93,"Comedy, Family, Fantasy, Romance",4.3,39.0,"Fat Albert and the Cosby Kids come to life and step out of their animated, inner-city Philadelphia world.",10535,48116322.0,92.0,60.0,-1.0,0,0
1108,2004,Finding Neverland,tt0308644,PG,166,Biography|Drama|Family,7.69999981,67.0,The story of J.M. Barrie's friendship with a family who inspired him to create Peter Pan.,177622,51676606.0,634.0,225.0,2021.0,3,39
1109,2004,First Daughter,tt0361620,PG,106,"Comedy, Drama, Romance",5.0,31.0,The first daughter of the U.S. President heads off to college where she falls for a graduate student with a secret agenda.,19815,9055010.0,108.0,53.0,-1.0,0,0
1110,2004,Flight of the Phoenix,tt0377062,PG-13,113,"Action, Adventure, Drama, Thriller",6.1,47.0,Survivors of a plane crash in the Mongolian desert work together to build a new plane.,49693,21009180.0,221.0,117.0,-1.0,0,2
1111,2004,Friday Night Lights,tt0390022,PG-13,118,"Action, Drama, Sport",7.3,70.0,"Based on H.G. Bissinger's book, which profiled the economically depressed town of Odessa, Texas and their heroic high school football team, The Permian High Panthers.",54156,61188085.0,310.0,124.0,4276.0,2,5
1112,2004,Garden State,tt0333766,R,102,"Comedy, Drama, Romance",7.5,67.0,A quietly troubled young man returns home for his mother's funeral after being estranged from his family for a decade.,201055,26782316.0,971.0,214.0,4127.0,13,38
1113,2004,Garfield,tt0356634,PG,80,"Animation, Comedy, Family, Fantasy",5.0,27.0,"Jon Arbuckle buys a second pet, a dog named Odie. However, Odie is then abducted and it is up to Jon's cat, Garfield, to find and rescue the canine.",72023,75369589.0,246.0,118.0,-1.0,0,0
1114,2004,Ghost in the Shell 2: Innocence,tt0347246,PG-13,100,"Animation, Drama, Sci-Fi, Thriller",7.6,66.0,"In the year 2032, Batô, a cyborg detective for the anti-terrorist unit Public Security Section 9, investigates the case of a female robot--one created solely for sexual pleasure--who slaughtered her owner.",33656,1043896.0,106.0,133.0,-1.0,6,8
1115,2004,Girl Play,tt0416773,Not Rated,80,Comedy,4.7,37.0,"Two real-life lesbian actresses meet by chance when they are cast as lovers in a local stage play, and end up actually falling in love.",723,-1.0,17.0,6.0,-1.0,10,0
1116,2004,Godsend,tt0335121,PG-13,102,"Action, Drama, Fantasy, Horror, Sci-Fi, Thriller",4.8,24.0,"A couple agree to have their deceased son cloned, under the supervision of an enigmatic doctor, but bizarre things start to happen several years after his rebirth.",23952,14379751.0,192.0,122.0,-1.0,0,0
1117,2004,Harold & Kumar Go to White Castle,tt0366551,R,88,Adventure|Comedy,7.099999900000001,64.0,An Asian-American office worker and his Indian stoner friend embark on a quest to satisfy their desire for White Castle burgers.,158629,18230000.0,316.0,150.0,1983.0,0,0
1118,2004,Harry Potter and the Prisoner of Azkaban,tt0304141,PG,142,Adventure|Family|Fantasy,7.80000019,82.0,"It's Harry's third year at Hogwarts; not only does he have a new ""Defense Against the Dark Arts"" teacher, but there is also trouble brewing. Convicted murderer Sirius Black has escaped the Wizards' Prison and is coming after Harry.",402666,249360000.0,1510.0,277.0,377.0,3,17
1119,2004,Haven,tt0386504,R,115,"Crime, Drama",5.9,37.0,"In Cayman Island, the daughter of a powerful man - Andrea - and the fisherman Shy are in a deep but secret love, hidden from Andrea's parents. When Andrea's father sails in a fish-trip, ...",6240,136823.0,51.0,51.0,-1.0,0,0
1120,2004,Head in the Clouds,tt0338097,R,132,"Drama, Romance, War",6.6,40.0,"From the roaring 1920s to the ruinous Spanish Civil War and Adolf Hitler's rise into power, the lives of an Irish schoolteacher, a provocative heiress and her Spanish muse are intricately interlaced, sharing the same destiny and passion.",13898,398278.0,67.0,45.0,-1.0,6,5
1121,2004,Head-On,tt0347048,R,121,"Drama, Romance",7.9,78.0,"With the intention to break free from the strict familial restrictions, a suicidal young woman sets up a marriage of convenience with a forty-year-old addict, an act that will lead to an outburst of envious love.",47091,-1.0,87.0,125.0,-1.0,25,13
1122,2004,Hellbent,tt0356159,R,84,"Horror, Thriller",5.5,45.0,"Halloween in West Hollywood, two guys making out in a park are interrupted by a serial killer. Later that night, a group of gay kids decide to visit to the site of the murders.",2206,187786.0,48.0,63.0,-1.0,0,0
1123,2004,Hellboy,tt0167190,PG-13,122,Action|Fantasy|Horror,6.80000019,72.0,"A demon, raised from infancy after being conjured by and rescued from the Nazis, grows up to become a defender against the forces of darkness.",250754,59040000.0,602.0,243.0,1092.0,0,1
1124,2004,Hidalgo,tt0317648,PG-13,136,"Action, Adventure, Biography, Drama, Sport, Western",6.7,54.0,"In 1890, a down-and-out cowboy and his horse travel to Arabia to compete in a deadly cross desert horse race.",73839,67286731.0,344.0,144.0,-1.0,0,2
1125,2004,Highwaymen,tt0339147,R,80,"Action, Crime, Horror, Thriller",5.7,49.0,Rennie Cray (Caviezel) embarks on a bloodthirsty rampage to avenge the death of his wife who was struck down by a serial killer - a man who hunts and kills women using his '72 El Dorado.,7998,367027.0,65.0,47.0,-1.0,0,2
1126,2004,Home on the Range,tt0299172,PG,76,"Animation, Adventure, Comedy, Family, Music, Western",5.4,50.0,"To save their farm, the resident animals go bounty hunting for a notorious outlaw.",17734,50030461.0,92.0,98.0,-1.0,0,5
1127,2004,Hotel Rwanda,tt0395169,PG-13,121,Biography|Drama|History,8.10000038,79.0,Paul Rusesabagina was a hotel manager who housed over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda.,275466,23470000.0,625.0,186.0,2655.0,0,18
1128,2004,House of D,tt0372334,PG-13,97,"Comedy, Drama",7.0,33.0,"By working through problems stemming from his past, Tom Warshaw, an American artist living in Paris, begins to discover who he really is, and returns to his home to reconcile with his family and friends.",8419,371081.0,91.0,40.0,-1.0,0,0
1129,2004,House of Flying Daggers,tt0385004,PG-13,119,Action|Adventure|Drama,7.599999900000001,89.0,"A romantic police captain breaks a beautiful member of a rebel group out of prison to help her rejoin her fellows, but things are not what they seem.",94503,11040000.0,421.0,247.0,3837.0,5,30
1130,2004,Howl's Moving Castle,tt0347149,PG,119,Animation|Adventure|Family,8.19999981,80.0,"When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.",227522,4710000.0,332.0,215.0,1044.0,4,7
1131,2004,I Heart Huckabees,tt0356721,R,107,Comedy,6.7,55.0,"A husband-and-wife team play detective, but not in the traditional sense. Instead, the happy duo helps others solve their existential issues, the kind that keep you up at night, wondering what it all means.",60443,12784713.0,387.0,186.0,-1.0,3,11
1132,2004,"I, Robot",tt0343818,PG-13,115,Action|Mystery|Sci-Fi,7.099999900000001,59.0,"In 2035, a technophobic cop investigates a crime that may have been perpetrated by a robot, which leads to a larger threat to humanity.",402365,144800000.0,790.0,225.0,1824.0,0,0
1133,2004,Ils se marièrent et eurent beaucoup d'enfants,tt0381270,Unrated,100,"Comedy, Drama, Music",6.5,58.0,Is the love compatible with coupledom? And what of freedom and fidelity? These are some of the questions facing two married men.,4521,252341.0,11.0,25.0,-1.0,0,0
1134,2004,In Good Company,tt0385267,PG-13,109,"Comedy, Drama, Romance",6.5,66.0,A middle-aged ad exec is faced with a new boss who's nearly half his age... and who also happens to be sleeping with his daughter.,51789,45489752.0,212.0,154.0,-1.0,2,8
1135,2004,In My Country,tt0349260,R,105,"Drama, Romance",6.0,44.0,A journalist and a poetess meet during the hearings of South African Truth and Reconciliation Commission.,2410,163536.0,35.0,52.0,-1.0,0,3
1136,2004,Incident at Loch Ness,tt0374639,PG-13,94,"Adventure, Comedy, Fantasy, Horror, Mystery, Sci-Fi, Thriller",6.6,62.0,A documentary exploring the myth of the Loch Ness monster.,3632,36830.0,65.0,55.0,-1.0,0,0
1137,2004,Innocent Voices,tt0387914,R,120,"Drama, Thriller, War",7.9,66.0,"A young boy, in an effort to have a normal childhood in 1980's El Salvador, is caught up in a dramatic fight for his life as he desperately tries to avoid the war which is raging all around him.",6863,837000.0,95.0,40.0,-1.0,13,10
1138,2004,It's All Gone Pete Tong,tt0388139,R,90,"Biography, Comedy, Drama, Music",7.4,56.0,A famous DJ in the Ibiza club scene finds the alcohol and drug-fueled party that is his life threatened by the progressive loss of his hearing.,18400,120620.0,69.0,53.0,-1.0,11,9
1139,2004,Jersey Girl,tt0300051,PG-13,102,"Comedy, Drama, Romance",6.2,43.0,"After his career is sidelined by an unexpected tragedy and a personal blow-up, a single man must take care of his precocious daughter.",60070,25266129.0,362.0,120.0,-1.0,2,7
1140,2004,Jiminy Glick in Lalawood,tt0347369,R,90,"Comedy, Mystery",5.5,41.0,Culture critic Jiminy Glick gets tied up in a murder case at the Toronto Film Festival.,1862,25660.0,25.0,26.0,-1.0,0,3
1141,2004,Johnson Family Vacation,tt0359517,PG-13,97,Comedy,4.4,29.0,AAA can't help the roadside emergency that is the JOHNSON FAMILY VACATION. Even the on-board navigation system has a meltdown on Nate Johnson and his family's cross-country trek to their ...,6790,31179516.0,51.0,44.0,-1.0,0,3
1142,2004,Keane,tt0420291,R,100,"Drama, Mystery, Thriller",6.9,79.0,"A man in his early 30s (Keane) struggles with the supposed loss of his daughter from the Port Authority Bus Terminal in New York, while fighting serious battles with schizophrenia. We can ...",5123,30303.0,70.0,99.0,-1.0,2,6
1143,2004,Kill Bill: Vol. 2,tt0378194,R,137,Action|Crime|Drama,8.0,83.0,"The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd and the treacherous, one-eyed Elle.",530176,66210000.0,942.0,305.0,1349.0,1,16
1144,2004,King Arthur,tt0349683,PG-13,126,Action|Adventure|Drama,6.30000019,46.0,A demystified take on the tale of King Arthur and the Knights of the Round Table.,139827,51880000.0,891.0,171.0,852.0,1,1
1145,2004,Kinsey,tt0362269,R,118,Biography|Drama|Romance,7.099999900000001,79.0,"A look at the life of Alfred Kinsey, a pioneer in the area of human sexuality research, whose 1948 publication ""Sexual Behavior in the Human Male"" was one of the first recorded works that saw science address sexual behavior.",43265,10210000.0,205.0,189.0,4848.0,1,21
1146,2004,Kung Fu Hustle,tt0373074,R,99,"Action, Comedy, Fantasy",7.8,78.0,"In Shanghai, China in the 1940s, a wannabe gangster aspires to join the notorious ""Axe Gang"" while residents of a housing complex exhibit extraordinary powers in defending their turf.",116334,17108591.0,382.0,374.0,1848.0,24,46
1147,2004,L'intrus,tt0422491,Unrated,130,Drama,7.0,85.0,An emotionally cold man leaves the safety of his Alpine home to seek a heart transplant and an estranged son.,1561,40603.0,20.0,48.0,-1.0,0,4
1148,2004,Ladder 49,tt0349710,PG-13,115,"Action, Drama, Thriller",6.5,47.0,"A firefighter, injured and trapped in a burning building, has flashbacks of his life as he drifts in and out of consciousness. Meanwhile, fellow firefighters led by the Chief attempt to rescue him.",52490,74541707.0,322.0,113.0,-1.0,0,6
1149,2004,Ladies in Lavender,tt0377084,PG-13,104,"Drama, Music, Romance",7.1,61.0,Two sisters befriend a mysterious foreigner who washes up on the beach of their 1930's Cornish seaside village.,9944,6759422.0,117.0,55.0,-1.0,0,3
1150,2004,Laws of Attraction,tt0323033,PG-13,90,"Comedy, Romance",5.9,38.0,"Amidst a sea of litigation, two New York City divorce lawyers find love.",20900,17848322.0,105.0,88.0,-1.0,0,2
1151,2004,Layer Cake,tt0375912,R,105,"Action, Crime, Drama, Thriller",7.3,73.0,A successful cocaine dealer gets two tough assignments from his boss on the eve of his planned early retirement.,153480,2338695.0,285.0,153.0,1225.0,2,9
1152,2004,Lemony Snicket's A Series of Unfortunate Events,tt0339291,PG,108,"Adventure, Comedy, Family, Fantasy",6.8,62.0,"When a massive fire kills their parents, three children are delivered to the custody of cousin and stage actor Count Olaf, who is secretly plotting to steal their parents' vast fortune.",184601,118627117.0,614.0,180.0,2296.0,9,28
1153,2004,Lila dit ça,tt0424237,R,89,"Crime, Drama, Romance",7.0,57.0,"Two inner-city teenagers engage in an obsessive, innocent flirtation fueled by Lila's sexually explicit overtures.",4427,121166.0,21.0,37.0,-1.0,4,4
1154,2004,Little Black Book,tt0361841,PG-13,111,"Comedy, Romance, Drama",5.3,36.0,"A woman snoops through her boyfriend's palm pilot and reveals his former girlfriends, which causes her to question why they're still listed in his little black book.",16612,20422207.0,117.0,74.0,-1.0,0,0
1155,2004,Ma Mère,tt0381392,NC-17,110,"Drama, Romance",5.1,35.0,"When his father dies, a young man is introduced by his attractive, amoral mother to a world of hedonism and depravity.",5750,70395.0,48.0,69.0,-1.0,0,2
1156,2004,Man on Fire,tt0328107,R,146,Action|Crime|Drama,7.69999981,47.0,"In Mexico City, a former assassin swears vengeance on those who committed an unspeakable act against the family he was hired to protect.",274306,77860000.0,694.0,170.0,616.0,0,1
1157,2004,Marebito,tt0434179,R,92,"Drama, Fantasy, Horror, Mystery",6.1,50.0,A fear-obsessed freelance cameraman (Shinya Tsukamoto) investigates an urban legend involving mysterious spirits that haunt the subways of Tokyo.,4550,13893.0,45.0,71.0,-1.0,0,0
1158,2004,Maria Full of Grace,tt0390221,R,101,Crime|Drama,7.5,87.0,A pregnant Colombian teenager becomes a drug mule to make some desperately needed money for her family.,30997,6520000.0,174.0,154.0,,6,14
1159,2004,Matando Cabos,tt0380538,R,94,"Action, Adventure, Comedy, Crime, Thriller",7.5,44.0,"A dark, offbeat comedy about a group of Mexico City teens embroiled in a kidnapping involving a retired wrestling legend and a parrot.",4169,126132.0,21.0,9.0,-1.0,4,8
1160,2004,Mean Creek,tt0377091,R,90,"Crime, Drama",7.2,74.0,"When a teen is bullied, his brother and friends lure the bully into the woods to seek revenge.",29121,603951.0,157.0,121.0,-1.0,4,6
1161,2004,Mean Girls,tt0377092,PG-13,97,Comedy,7.0,66.0,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",255717,86050000.0,558.0,161.0,394.0,0,5
